refYear,reporterCode,reporterISO,reporterDesc,classificationCode,cmdCode,cmdDesc,qtyUnitCode,qtyUnitAbbr,qty,altQtyUnitCode,altQtyUnitAbbr,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag
2019,458,MYS,Malaysia,H5,2709,Crude petroleum oil,8,kg,13428935200.0,8,kg,13428935200.0,13428935200.0,0.0,6474024249.143,0.0,6474024249.143,0
2019,466,MLI,Mali,H5,2709,Crude petroleum oil,8,kg,4.0,8,kg,4.0,4.0,0.0,182.95,0.0,182.95,0
2019,470,MLT,Malta,H5,2709,Crude petroleum oil,8,kg,6.0,8,kg,6.0,6.0,0.0,10.082,0.0,10.082,0
2019,478,MRT,Mauritania,H4,2709,Crude petroleum oil,8,kg,46000.0,8,kg,46000.0,46000.0,0.0,13523.48,0.0,13523.48,0
2019,484,MEX,Mexico,H4,2709,Crude petroleum oil,8,kg,42732456.187,-1,kg,0.0,42732456.187,0.0,74109906.29699999,20591584.0,20591584.0,6
2019,490,S19,"Other Asia, nes",H5,2709,Crude petroleum oil,8,kg,43993858000.0,7,l,51359214400.0,43993858000.0,0.0,21328832603.48,0.0,21328832603.48,0
2019,504,MAR,Morocco,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,1346.459,0.0,1346.459,6
2019,508,MOZ,Mozambique,H5,2709,Crude petroleum oil,8,kg,49660.0,8,kg,49213.0,78320.0,0.0,213461.614,205827.839,213461.614,0
2019,512,OMN,Oman,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,15003.9,0.0,15003.9,0
2019,516,NAM,Namibia,H5,2709,Crude petroleum oil,8,kg,1159911.682,-1,kg,0.0,1159911.682,0.0,617392.723,0.0,617392.723,6
2019,524,NPL,Nepal,H5,2709,Crude petroleum oil,8,kg,39616.0,8,kg,39616.0,39616.0,0.0,25075.07,0.0,25075.07,0
2019,528,NLD,Netherlands,H5,2709,Crude petroleum oil,8,kg,71794839205.0,8,kg,71794839205.0,71794839205.0,0.0,34062712901.949,0.0,34062712901.949,0
